Total Records Added 1491 
#.,ID
0,14826473
1,15003529
2,15003376
3,15003229
4,538413627
5,538412778
6,538412077
7,538411207
8,14817676
9,14817467
10,14817337
11,14994039
12,14816484
13,14816350
14,14993166
15,14993031
16,14816189
17,14992923
18,14992758
19,538397828
20,2435145
21,538396907
22,538395817
23,538395805
24,538395349
25,538394853
26,538394211
27,14986441
28,14809450
29,14986029
30,14809169
31,14985827
32,14808989
33,14985615
34,14985445
35,14808485
36,14808343
37,14808076
38,14807285
39,14807045
40,14978606
41,14978481
42,538331736
43,538330600
44,538329901
45,14797826
46,2430843
47,14973694
48,14797419
49,538326092
50,538325597
51,538325087
52,538323296
53,538322847
54,538322424
55,538322046
56,538321984
57,14795728
58,2430368
59,14971478
60,14971316
61,538317435
62,14970261
63,538315963
64,538314462
65,538313803
66,538313043
67,14791749
68,14966492
69,14966399
70,14966286
71,14790336
72,538293865
73,14788456
74,538293218
75,538292728
76,14964058
77,14963895
78,14963505
79,538285829
80,538285373
81,538284841
82,538284179
83,14955883
84,14955781
85,14955552
86,14955400
87,538256808
88,538256414
89,538255868
90,538249820
91,538249040
92,538248229
93,538247178
94,14950578
95,14950476
96,14950356
97,14774485
98,14774366
99,538238002
100,538237575
101,538237019
102,538236407
103,538231010
104,538230490
105,538230043
106,538228922
107,14770152
108,14770064
109,14945567
110,2424422
111,14769281
112,14769172
113,14944711
114,14769021
115,14769018
116,14768864
117,14768735
118,14768340
119,538196386
120,538195763
121,538195129
122,538192421
123,14759779
124,14759665
125,14934576
126,14934460
127,538170209
128,538169552
129,538169010
130,538168437
131,538144398
132,538143714
133,538142924
134,538141994
135,538079091
136,538078664
137,538078244
138,538077857
139,537720206
140,537719735
141,537719326
142,537718979
143,14799679
144,14575276
145,14400585
146,536958374
147,14573774
148,536957294
149,536957146
150,536956900
151,536956525
152,536956122
153,536956113
154,14572570
155,14398977
156,14572319
157,536947345
158,536947260
159,536945746
160,14397389
161,536945061
162,14397030
163,14570329
164,14396764
165,2332321
166,14568997
167,14568436
168,14394846
169,14564464
170,14564319
171,14564183
172,14388131
173,14388029
174,14561394
175,14387836
176,2329418
177,14383568
178,14556774
179,14556643
180,14383212
181,14556423
182,14383002
183,14382902
184,14382821
185,14556077
186,2329180
187,14555850
188,14382452
189,14381105
190,14552725
191,2327644
192,14549479
193,14376207
194,14548846
195,14375509
196,14375148
197,2327273
198,14374110
199,14547157
200,14373884
201,14373740
202,14546635
203,14546487
204,14546294
205,536847871
206,536846184
207,536845324
208,2331120
209,14540392
210,14367024
211,14540039
212,2325303
213,536823395
214,536822973
215,536822143
216,14555850
217,536821565
218,2325038
219,2325009
220,14365288
221,14365246
222,14538221
223,2324935
224,536820080
225,14365017
226,536814687
227,536814073
228,536813545
229,14363035
230,536812225
231,536811693
232,14362793
233,536811435
234,14362738
235,14362640
236,14362616
237,536810707
238,536810412
239,14535289
240,536809779
241,14535210
242,14535195
243,536809701
244,14362205
245,536809129
246,14534998
247,14534990
248,536808906
249,14362057
250,14534863
251,14534713
252,14361838
253,14534692
254,14534548
255,14534129
256,536805534
257,14361125
258,536805001
259,536804452
260,536803634
261,536803078
262,536802624
263,536802135
264,536801177
265,14359854
266,14532701
267,536800725
268,14532617
269,14532539
270,536800071
271,536799368
272,536799195
273,536798486
274,536797955
275,536797409
276,536793929
277,536793545
278,536793271
279,536793128
280,536792750
281,536792740
282,536792294
283,536791783
284,14356760
285,14356644
286,14356539
287,536786223
288,536785747
289,14352965
290,14525310
291,14352656
292,14352544
293,14524334
294,14351794
295,536761000
296,536759562
297,536758269
298,536756024
299,536752526
300,536752106
301,536751425
302,536748218
303,536747605
304,14517629
305,14345088
306,536747137
307,14345005
308,536746535
309,14517354
310,536739457
311,536738796
312,536738758
313,536738622
314,536738353
315,536738171
316,536738027
317,536737981
318,536737689
319,536737580
320,536737420
321,536737012
322,536736758
323,536736658
324,536735912
325,14339739
326,14511671
327,14339279
328,14339125
329,536703823
330,536703137
331,536702489
332,536701614
333,14499081
334,2315967
335,14327219
336,14498696
337,14494863
338,14494762
339,14494622
340,14494472
341,536659615
342,536659023
343,536658258
344,536657568
345,2314201
346,14491100
347,14490965
348,14490816
349,14481924
350,14310828
351,14247568
352,14247484
353,14247374
354,14247276
355,535903731
356,535902348
357,535901415
358,535900502
359,535899111
360,2232226
361,535514647
362,535513972
363,535513295
364,535512169
365,535455518
366,535455117
367,535454727
368,535454324
369,535432140
370,535431276
371,14124524
372,13955230
373,14123759
374,14123433
375,14107484
376,14107362
377,2219286
378,13938760
379,535367686
380,13938255
381,535359166
382,535358761
383,535358125
384,535357578
385,14104065
386,14103749
387,535345879
388,535340217
389,535339003
390,13929527
391,14097136
392,13928950
393,14096792
394,535332391
395,535331787
396,535330934
397,535330163
398,13926949
399,535326361
400,14094683
401,13926509
402,535325517
403,13926314
404,535324818
405,535324246
406,535319453
407,535318579
408,535317780
409,535316885
410,14091295
411,535313920
412,535313156
413,535312521
414,535311564
415,535310226
416,535309731
417,535309272
418,535308708
419,13921714
420,14088757
421,14088569
422,14088333
423,14087944
424,13919012
425,13918715
426,14085786
427,13917970
428,13917810
429,13917664
430,13917525
431,14084701
432,2214067
433,13916961
434,13916956
435,14084181
436,2213995
437,13916572
438,13916304
439,14082975
440,14082575
441,13914888
442,13914707
443,14082121
444,2213497
445,13914493
446,14081692
447,14081533
448,535278681
449,535278231
450,535278228
451,535277778
452,535277653
453,535277638
454,535277002
455,14079549
456,2212861
457,535275291
458,14079141
459,535273972
460,13911345
461,13909706
462,14076705
463,14076601
464,2212220
465,13909379
466,14076411
467,2212131
468,535265286
469,13909047
470,535264703
471,535264015
472,535263333
473,535259152
474,2211701
475,535258462
476,13907197
477,535257676
478,535256861
479,535256743
480,535256025
481,535255628
482,535254342
483,535253629
484,13905022
485,14071674
486,13901168
487,14067576
488,13900869
489,13900733
490,14065256
491,14065146
492,14065074
493,2209668
494,2209648
495,13898337
496,2209051
497,13895839
498,14061945
499,14061819
500,13895630
501,13895517
502,13895320
503,13895230
504,14059480
505,14059383
506,2208397
507,2208370
508,535207754
509,535207381
510,535206947
511,535206177
512,535190954
513,535190424
514,14053818
515,13887999
516,535176156
517,535175684
518,535175232
519,535174681
520,535159735
521,535159241
522,535158658
523,535158033
524,535134325
525,535132955
526,535131332
527,535128857
