Total Records Added 904 
#.,ID
0,2105351
1,13472189
2,533760840
3,533760016
4,533758932
5,533754385
6,533753477
7,533744708
8,533744331
9,533743973
10,533743540
11,2104252
12,13630084
13,13467046
14,13466719
15,2104004
16,13628876
17,13465378
18,13465262
19,13627560
20,533733252
21,2103644
22,533732748
23,533731103
24,533730726
25,533730338
26,533729961
27,533724835
28,13623272
29,13460881
30,533701966
31,533701741
32,533701178
33,533700885
34,13456504
35,533700101
36,2101646
37,533699693
38,13456217
39,533699014
40,13456116
41,533698600
42,533697496
43,13615771
44,533689356
45,533689117
46,13453598
47,533688803
48,13615192
49,533688278
50,13614949
51,533687024
52,13614555
53,13452669
54,13614296
55,533684760
56,13452398
57,13451109
58,13450968
59,13450867
60,13450657
61,13611359
62,13449486
63,13449348
64,13610876
65,2099682
66,13448072
67,13447971
68,13447860
69,2099240
70,13608050
71,13607930
72,2099157
73,13443347
74,2098460
75,13604500
76,13604418
77,533643920
78,533642943
79,533642434
80,533641914
81,533619995
82,533619499
83,533618985
84,533618416
85,533611766
86,533611306
87,533610495
88,533609947
89,533586752
90,533585610
91,13426874
92,13587383
93,13426674
94,533583696
95,2094516
96,533579014
97,533574037
98,533573559
99,13584422
100,2093850
101,13583457
102,13583367
103,13583303
104,2093605
105,13412913
106,13412666
107,13412560
108,13412410
109,13572119
110,13571994
111,2091011
112,13571731
113,533492557
114,533491630
115,533490971
116,533490185
117,533411614
118,533411076
119,533410334
120,533409768
121,533322349
122,533321866
123,533321300
124,533320591
125,13323496
126,13323410
127,13323344
128,13477855
129,531138215
130,531137265
131,531136507
132,531135589
133,530273560
134,12484183
135,12483949
136,12388751
137,12219567
138,12387976
139,12387796
140,12387629
141,529530376
142,529529658
143,529528964
144,529527700
145,12349835
146,12349674
147,12182024
148,12181826
149,12348813
150,12181118
151,12348307
152,12348125
153,12347909
154,12347710
155,12180261
156,12347493
157,12175922
158,12175690
159,12342815
160,12175366
161,12339888
162,12172561
163,12172444
164,12172160
165,12337594
166,12170221
167,12169907
168,12158678
169,12325223
170,12325141
171,12158428
172,12156511
173,12321382
174,12320471
175,529317939
176,529317360
177,1907856
178,529316865
179,529316242
180,529264551
181,529264079
182,529263530
183,529263019
184,529260280
185,529259447
186,529258672
187,12138994
188,12303156
189,12137716
190,12302842
191,12302721
192,12136640
193,12301620
194,529245989
195,529245196
196,529243564
197,529243078
198,529242475
199,529241760
200,529232416
201,529231663
202,529231055
203,1904864
204,529230048
205,12132598
206,12132351
207,12296859
208,529208574
209,529207678
210,529205994
211,529204759
212,529194360
213,529193824
214,12123554
215,12120266
216,12120000
217,12283739
218,12283389
219,12118645
220,529173995
