Total Records Added 3602 
#.,ID
0,99505
1,488373560
2,180209
3,186747
4,179806
5,186305
6,174068
7,173689
8,180286
9,173203
10,179145
11,170718
12,488208008
13,170111
14,169819
15,176109
16,175882
17,175706
18,169083
19,175577
20,488203357
21,81370
22,175323
23,488199876
24,488198968
25,173706
26,173627
27,173524
28,167032
29,80764
30,166813
31,173187
32,166618
33,171996
34,165466
35,171621
36,165072
37,164866
38,171052
39,163882
40,163749
41,169031
42,168044
43,488176335
44,488175760
45,488175108
46,488174520
47,488164146
48,488163662
49,488163153
50,488162596
51,162388
52,156042
53,155852
54,77492
55,161940
56,161680
57,160855
58,154096
59,153841
60,159889
61,158717
62,152135
63,158305
64,76406
65,151628
66,157769
67,488137141
68,488135224
69,488134397
70,488133966
71,488133237
72,488132250
73,488130969
74,488129021
75,153318
76,152952
77,147151
78,146907
79,74382
80,146468
81,488118170
82,488117663
83,488117161
84,488116627
85,488107786
86,488107152
87,488106544
88,488105901
89,488104242
90,488103756
91,488103232
92,488102778
93,72374
94,145705
95,145681
96,141497
97,72234
98,141348
99,141339
100,145216
101,140355
102,140201
103,143691
104,143505
105,71496
106,143262
107,488089834
108,139265
109,488084047
110,488083425
111,488082569
112,488081905
113,139702
114,139395
115,139139
116,138817
117,69973
118,137303
119,488070178
120,488069644
121,488068152
122,488067278
123,488064557
124,488063941
125,488063115
126,488062450
127,488057127
128,488056467
129,488055823
130,488054692
131,488047902
132,488047449
133,488047025
134,488046250
135,488044372
136,488043756
137,488043729
138,488043159
139,488042541
140,488042438
141,488041603
142,152135
143,488040725
144,488023378
145,488022775
146,488022027
147,488021675
148,488021283
149,488020542
150,488020325
151,488019772
152,488018589
153,488018507
154,488018091
155,488017584
156,488016977
157,487987205
158,487986549
159,113130
160,115615
161,487985859
162,487985062
163,112569
164,112403
165,104512
166,104485
167,59115
168,487953810
169,59076
170,487953343
171,104192
172,58975
173,103289
174,107451
175,102990
176,58583
177,100877
178,100772
179,55909
180,55768
181,91379
182,91224
183,83400
184,90848
185,73510
186,82093
187,81716
188,71399
189,51588
190,51356
191,51094
192,50741
193,283293
194,364948
195,364647
196,364373
197,171507
198,171403
199,170966
200,170822
201,214192
202,152659
203,486580041
204,486578446
205,486577551
206,486576653
207,486529882
208,486526696
209,192686
210,192253
211,192097
212,486507654
213,486506981
214,486506250
215,486504912
216,185109
217,125926
218,486487308
219,125507
220,129610
221,129489
222,129401
223,183581
